lemma,pos,ner
house,NN,O
.,.,O
I,PRP,O
wish,VBP,O
you,PRP,O
both,DT,O
to,TO,O
be,VB,O
there,RB,O
as,IN,O
witness,NNS,O
.,.,O
"""",``,O
"""",``,O
you,PRP,O
be,VBP,O
quite,RB,O
determined,JJ,O
to,TO,O
do,VB,O
this,DT,O
",",",",O
in,IN,O
spite,NN,O
of,IN,O
you,PRP$,O
wife,NN,O
's,POS,O
warning,NN,O
that,IN,O
it,PRP,O
be,VBZ,O
better,JJR,O
that,IN,O
you,PRP,O
should,MD,O
not,RB,O
solve,VB,O
the,DT,O
mystery,NN,O
?,.,O
"""",``,O
"""",``,O
yes,UH,O
",",",",O
I,PRP,O
be,VBP,O
determine,VBN,O
.,.,O
"""",``,O
"""",``,O
well,UH,O
",",",",O
I,PRP,O
think,VBP,O
that,IN,O
you,PRP,O
be,VBP,O
in,IN,O
the,DT,O
right,NN,O
.,.,O
any,DT,O
truth,NN,O
be,VBZ,O
better,JJR,O
than,IN,O
indefinite,JJ,O
doubt,NN,O
.,.,O
we,PRP,O
have,VBD,O
better,JJR,O
go,VB,O
up,RP,O
at,IN,O
once,RB,O
.,.,O
of,RB,O
course,RB,O
",",",",O
legally,RB,O
",",",",O
we,PRP,O
be,VBP,O
put,VBG,O
ourselves,PRP,O
hopelessly,RB,O
in,IN,O
the,DT,O
wrong,NN,O
;,:,O
but,CC,O
I,PRP,O
think,VBP,O
that,IN,O
it,PRP,O
be,VBZ,O
worth,JJ,O
it,PRP,O
.,.,O
"""",``,O
it,PRP,O
be,VBD,O
a,DT,O
very,RB,O
dark,JJ,O
night,NN,O
",",",",O
and,CC,O
a,DT,O
thin,JJ,O
rain,NN,O
begin,VBD,O
to,TO,O
fall,VB,O
as,IN,O
we,PRP,O
turn,VBD,O
from,IN,O
the,DT,O
high,JJ,O
road,NN,O
into,IN,O
a,DT,O
narrow,JJ,O
lane,NN,O
",",",",O
deeply,RB,O
rutted,JJ,O
",",",",O
with,IN,O
hedge,NNS,O
on,IN,O
either,DT,O
side,NN,O
.,.,O
Mr.,NNP,PERSON
Grant,NNP,PERSON
Munro,NNP,PERSON
push,VBD,O
impatiently,RB,O
forward,RB,O
",",",",O
however,RB,O
",",",",O
and,CC,O
we,PRP,O
stumble,VBD,O
after,IN,O
he,PRP,O
as,RB,O
best,JJS,O
we,PRP,O
could,MD,O
.,.,O
"""",``,O
there,EX,O
be,VBP,O
the,DT,O
light,NNS,O
of,IN,O
my,PRP$,O
house,NN,O
",",",",O
"""",'',O
he,PRP,O
murmur,VBD,O
",",",",O
point,VBG,O
to,IN,O
a,DT,O
glimmer,NN,O
among,IN,O
the,DT,O
tree,NNS,O
.,.,O
"""",``,O
and,CC,O
here,RB,O
be,VBZ,O
the,DT,O
cottage,NN,O
which,WDT,O
I,PRP,O
be,VBP,O
go,VBG,O
to,TO,O
enter,VB,O
.,.,O
"""",'',O
we,PRP,O
turn,VBD,O
a,DT,O
corner,NN,O
in,IN,O
the,DT,O
lane,NN,O
as,IN,O
he,PRP,O
speak,VBD,O
",",",",O
and,CC,O
there,EX,O
be,VBD,O
the,DT,O
building,NN,O
close,JJ,O
beside,IN,O
we,PRP,O
.,.,O
a,DT,O
yellow,JJ,O
bar,NN,O
fall,VBG,O
across,IN,O
the,DT,O
black,JJ,O
foreground,NN,O
show,VBD,O
that,IN,O
the,DT,O
door,NN,O
be,VBD,O
not,RB,O
quite,RB,O
closed,JJ,O
",",",",O
and,CC,O
one,CD,O
window,NN,O
in,IN,O
the,DT,O
upper,JJ,O
story,NN,O
be,VBD,O
brightly,RB,O
illuminate,VBN,O
.,.,O
as,IN,O
we,PRP,O
look,VBD,O
",",",",O
we,PRP,O
see,VBD,O
a,DT,O
dark,JJ,O
blur,NN,O
move,VBG,O
across,IN,O
the,DT,O
blind,JJ,O
.,.,O
"""",``,O
there,EX,O
be,VBZ,O
that,DT,O
creature,NN,O
!,.,O
"""",'',O
cry,VBD,O
Grant,NNP,PERSON
Munro,NNP,PERSON
.,.,O
"""",``,O
you,PRP,O
can,MD,O
see,VB,O
for,IN,O
yourselve,NNS,O
that,IN,O
some,DT,O
one,CD,O
be,VBZ,O
there,RB,O
.,.,O
now,RB,O
follow,VB,O
I,PRP,O
",",",",O
and,CC,O
we,PRP,O
shall,MD,O
soon,RB,O
know,VB,O
all,DT,O
.,.,O
"""",``,O
we,PRP,O
approach,VBD,O
the,DT,O
door,NN,O
;,:,O
but,CC,O
suddenly,RB,O
a,DT,O
woman,NN,O
appear,VBD,O
out,IN,O
of,IN,O
the,DT,O
shadow,NN,O
and,CC,O
stand,VBD,O
in,IN,O
the,DT,O
golden,JJ,O
track,NN,O
of,IN,O
the,DT,O
lamp,NN,O
-,HYPH,O
light,NN,O
.,.,O
I,PRP,O
could,MD,O
not,RB,O
see,VB,O
she,PRP$,O
face,NN,O
in,IN,O
the,DT,O
darkness,NN,O
",",",",O
but,CC,O
she,PRP$,O
arm,NNS,O
be,VBD,O
throw,VBN,O
out,RP,O
in,IN,O
a,DT,O
attitude,NN,O
of,IN,O
entreaty,NN,O
.,.,O
"""",``,O
for,IN,O
God,NNP,O
's,POS,O
sake,NN,O
",",",",O
do,VBP,O
not,RB,O
Jack,NNP,PERSON
!,.,O
"""",'',O
she,PRP,O
cry,VBD,O
.,.,O
"""",``,O
I,PRP,O
have,VBD,O
a,DT,O
presentiment,NN,O
that,WDT,O
you,PRP,O
would,MD,O
come,VB,O
this,DT,TIME
evening,NN,TIME
.,.,O
think,VB,O
better,JJR,O
of,IN,O
it,PRP,O
",",",",O
dear,JJ,O
!,.,O
trust,VB,O
I,PRP,O
again,RB,O
",",",",O
and,CC,O
you,PRP,O
will,MD,O
never,RB,O
have,VB,O
cause,NN,O
to,TO,O
regret,VB,O
it,PRP,O
.,.,O
"""",``,O
"""",``,O
I,PRP,O
have,VBP,O
trust,VBN,O
you,PRP,O
too,RB,O
long,RB,O
",",",",O
Effie,NNP,PERSON
",",",",O
"""",'',O
he,PRP,O
cry,VBD,O
",",",",O
sternly,RB,O
.,.,O
"""",'',O
leave,VB,O
go,NN,O
of,IN,O
I,PRP,O
!,.,O
I,PRP,O
must,MD,O
pass,VB,O
you,PRP,O
.,.,O
my,PRP$,O
friend,NNS,O
and,CC,O
I,PRP,O
be,VBP,O
go,VBG,O
to,TO,O
settle,VB,O
this,DT,O
matter,NN,O
once,RB,O
and,CC,O
forever,RB,O
!,.,O
"""",``,O
he,PRP,O
push,VBD,O
she,PRP,O
to,IN,O
one,CD,O
side,NN,O
",",",",O
and,CC,O
we,PRP,O
follow,VBD,O
closely,RB,O
after,IN,O
he,PRP,O
.,.,O
as,IN,O
he,PRP,O
throw,VBD,O
the,DT,O
door,NN,O
open,VB,O
a,DT,O
old,JJ,O
woman,NN,O
run,VBD,O
out,RP,O
in,IN,O
front,NN,O
of,IN,O
he,PRP,O
and,CC,O
try,VBD,O
to,TO,O
bar,VB,O
he,PRP$,O
passage,NN,O
",",",",O
but,CC,O
he,PRP,O
thrust,VBD,O
she,PRP,O
back,RB,O
",",",",O
and,CC,O
a,DT,O
instant,JJ,O
afterwards,RB,O
we,PRP,O
be,VBD,O
all,DT,O
upon,IN,O
the,DT,O
stair,NNS,O
.,.,O
Grant,NNP,PERSON
Munro,NNP,PERSON
rush,VBD,O
into,IN,O
the,DT,O
lighted,JJ,O
room,NN,O
at,IN,O
the,DT,O
top,NN,O
",",",",O
and,CC,O
we,PRP,O
enter,VBD,O
at,IN,O
he,PRP$,O
heel,NNS,O
.,.,O
it,PRP,O
be,VBD,O
a,DT,O
cosy,JJ,O
",",",",O
well,RB,O
-,HYPH,O
furnish,VBN,O
apartment,NN,O
",",",",O
with,IN,O
two,CD,O
candle,NNS,O
burn,VBG,O
upon,IN,O
the,DT,O
table,NN,O
and,CC,O
two,CD,O
upon,IN,O
the,DT,O
mantelpiece,NN,O
.,.,O
in,IN,O
the,DT,O
corner,NN,O
",",",",O
stoop,VBG,O
over,IN,O
a,DT,O
desk,NN,O
",",",",O
there,EX,O
sit,VBD,O
what,WP,O
appear,VBD,O
to,TO,O
be,VB,O
a,DT,O
little,JJ,O
girl,NN,O
.,.,O
she,PRP$,O
face,NN,O
be,VBD,O
turn,VBN,O
away,RB,O
as,IN,O
we,PRP,O
enter,VBD,O
",",",",O
but,CC,O
we,PRP,O
could,MD,O
see,VB,O
that,IN,O
she,PRP,O
be,VBD,O
dress,VBN,O
in,IN,O
a,DT,O
red,JJ,O
frock,NN,O
",",",",O
and,CC,O
that,IN,O
she,PRP,O
have,VBD,O
long,JJ,O
white,JJ,O
glove,NNS,O
on,IN,O
.,.,O
as,IN,O
she,PRP,O
whisk,VBD,O
round,RB,O
to,IN,O
we,PRP,O
",",",",O
I,PRP,O
give,VBD,O
a,DT,O
cry,NN,O
of,IN,O
surprise,NN,O
and,CC,O
horror,NN,O
.,.,O
the,DT,O
face,NN,O
which,WDT,O
she,PRP,O
turn,VBD,O
towards,IN,O
we,PRP,O
be,VBD,O
of,IN,O
the,DT,O
strangest,JJS,O
livid,JJ,O
tint,NN,O
",",",",O
and,CC,O
the,DT,O
feature,NNS,O
be,VBD,O
absolutely,RB,O
devoid,JJ,O
of,IN,O
any,DT,O
expression,NN,O
.,.,O
a,DT,O
instant,NN,O
later,RB,O
the,DT,O
mystery,NN,O
be,VBD,O
explain,VBN,O
.,.,O
Holmes,NNP,PERSON
",",",",O
with,IN,O
a,DT,O
laugh,NN,O
",",",",O
pass,VBD,O
he,PRP$,O
hand,NN,O
behind,IN,O
the,DT,O
child,NN,O
's,POS,O
ear,NN,O
",",",",O
a,DT,O
mask,NN,O
peel,VBN,O
off,RP,O
from,IN,O
she,PRP$,O
countenance,NN,O
",",",",O
a,DT,O
there,EX,O
be,VBD,O
a,DT,O
little,JJ,O
coal,NN,O
black,JJ,O
negress,NN,O
",",",",O
with,IN,O
all,PDT,O
she,PRP$,O
white,JJ,O
tooth,NNS,O
flash,VBG,O
in,IN,O
amusement,NN,O
at,IN,O
we,PRP$,O
amazed,JJ,O
face,NNS,O
.,.,O
I,PRP,O
burst,VBP,O
out,RP,O
laugh,VBG,O
",",",",O
out,IN,O
of,IN,O
sympathy,NN,O
with,IN,O
she,PRP$,O
merriment,NN,O
;,:,O
but,CC,O
Grant,NNP,PERSON
Munro,NNP,PERSON
stand,VBD,O
stare,VBG,O
",",",",O
with,IN,O
he,PRP$,O
hand,NN,O
clutch,VBG,O
he,PRP$,O
throat,NN,O
.,.,O
"""",``,O
my,PRP$,O
God,NNP,O
!,.,O
"""",'',O
he,PRP,O
cry,VBD,O
.,.,O
"""",``,O
what,WP,O
can,MD,O
be,VB,O
the,DT,O
meaning,NN,O
of,IN,O
this,DT,O
?,.,O
"""",'',O
"""",``,O
I,PRP,O
will,MD,O
tell,VB,O
you,PRP,O
the,DT,O
meaning,NN,O
of,IN,O
it,PRP,O
",",",",O
"""",``,O
cry,VBD,O
the,DT,O
lady,NN,O
",",",",O
sweep,VBG,O
into,IN,O
the,DT,O
room,NN,O
with,IN,O
a,DT,O
proud,JJ,O
",",",",O
set,JJ,O
face,NN,O
.,.,O
"""",``,O
you,PRP,O
have,VBP,O
force,VBN,O
I,PRP,O
",",",",O
against,IN,O
my,PRP$,O
own,JJ,O
judgment,NN,O
",",",",O
to,TO,O
tell,VB,O
you,PRP,O
",",",",O
and,CC,O
now,RB,O
we,PRP,O
must,MD,O
both,RB,O
make,VB,O
the,DT,O
best,JJS,O
of,IN,O
it,PRP,O
.,.,O
my,PRP$,O
husband,NN,O
die,VBD,O
at,IN,O
Atlanta,NNP,LOCATION
.,.,O
my,PRP$,O
child,NN,O
survive,VBD,O
.,.,O
"""",``,O
"""",``,O
you,PRP$,O
child,NN,O
?,.,O
"""",``,O
she,PRP,O
draw,VBD,O
a,DT,O
large,JJ,O
silver,NN,O
locket,NN,O
from,IN,O
she,PRP$,O
bosom,NN,O
.,.,O
"""",'',O
you,PRP,O
have,VBP,O
never,RB,O
see,VBN,O
this,DT,O
open,JJ,O
.,.,O
"""",``,O
"""",``,O
I,PRP,O
understand,VBD,O
that,IN,O
it,PRP,O
do,VBD,O
not,RB,O
open,JJ,O
.,.,O
"""",``,O
she,PRP,O
touch,VBD,O
a,DT,O
spring,NN,DATE
",",",",O
and,CC,O
the,DT,O
front,JJ,O
hinge,VBN,O
back,RB,O
.,.,O
there,EX,O
be,VBD,O
a,DT,O
portrait,NN,O
within,IN,O
of,IN,O
a,DT,O
man,NN,O
strikingly,RB,O
handsome,JJ,O
and,CC,O
intelligent,JJ,O
-,HYPH,O
look,VBG,O
",",",",O
but,CC,O
bear,VBG,O
unmistakable,JJ,O
sign,NNS,O
upon,IN,O
he,PRP$,O
feature,NNS,O
of,IN,O
he,PRP$,O
african,JJ,MISC
descent,NN,O
.,.,O
"""",``,O
that,DT,O
be,VBZ,O
John,NNP,PERSON
Hebron,NNP,PERSON
",",",",O
of,IN,O
Atlanta,NNP,LOCATION
",",",",O
"""",'',O
say,VBD,O
the,DT,O
lady,NN,O
",",",",O
"""",'',O
and,CC,O
a,DT,O
nobler,JJR,O
man,NN,O
never,RB,O
walk,VBD,O
the,DT,O
earth,NN,O
.,.,O
I,PRP,O
cut,VBD,O
myself,PRP,O
off,RP,O
from,IN,O
my,PRP$,O
race,NN,O
in,IN,O
order,NN,O
to,TO,O
wed,VB,O
he,PRP,O
",",",",O
but,CC,O
never,RB,O
once,RB,O
while,IN,O
he,PRP,O
live,VBD,O
do,VBD,O
I,PRP,O
for,IN,O
a,DT,O
instant,JJ,O
regret,NN,O
it,PRP,O
.,.,O
it,PRP,O
be,VBD,O
we,PRP$,O
misfortune,NN,O
that,IN,O
we,PRP$,O
only,JJ,O
child,NN,O
take,VBD,O
after,IN,O
he,PRP$,O
people,NNS,O
rather,RB,O
than,IN,O
mine,PRP,O
.,.,O
it,PRP,O
be,VBZ,O
often,RB,O
so,RB,O
in,IN,O
such,JJ,O
match,NNS,O
",",",",O
and,CC,O
little,JJ,O
Lucy,NNP,PERSON
be,VBZ,O
darker,JJR,O
far,RB,O
than,IN,O
ever,RB,O
she,PRP$,O
father,NN,O
be,VBD,O
.,.,O
but,CC,O
dark,JJ,O
or,CC,O
fair,JJ,O
",",",",O
she,PRP,O
be,VBZ,O
my,PRP$,O
own,JJ,O
dear,JJ,O
little,JJ,O
girlie,NN,O
",",",",O
and,CC,O
she,PRP$,O
mother,NN,O
's,POS,O
pet,NN,O
.,.,O
"""",``,O
the,DT,O
little,JJ,O
creature,NN,O
run,VBD,O
across,IN,O
at,IN,O
the,DT,O
word,NNS,O
and,CC,O
nestle,VBN,O
up,RP,O
against,IN,O
the,DT,O
lady,NN,O
's,POS,O
dress,NN,O
.,.,O
"""",'',O
when,WRB,O
I,PRP,O
leave,VBD,O
she,PRP,O
in,IN,O
America,NNP,LOCATION
",",",",O
"""",'',O
she,PRP,O
continue,VBD,O
",",",",O
"""",``,O
it,PRP,O
be,VBD,O
only,RB,O
because,IN,O
she,PRP$,O
health,NN,O
be,VBD,O
weak,JJ,O
",",",",O
and,CC,O
the,DT,O
change,NN,O
might,MD,O
have,VB,O
do,VBN,O
she,PRP$,O
harm,NN,O
.,.,O
she,PRP,O
be,VBD,O
give,VBN,O
to,IN,O
the,DT,O
care,NN,O
of,IN,O
a,DT,O
faithful,JJ,O
Scotch,NNP,O
woman,NN,O
who,WP,O
have,VBD,O
once,RB,O
be,VBN,O
we,PRP$,O
servant,NN,O
.,.,O
never,RB,O
for,IN,O
a,DT,O
instant,NN,O
do,VBD,O
I,PRP,O
dream,NN,O
of,IN,O
disown,VBG,O
she,PRP,O
as,IN,O
my,PRP$,O
child,NN,O
.,.,O
but,CC,O
when,WRB,O
chance,NN,O
throw,VBD,O
you,PRP,O
in,IN,O
my,PRP$,O
way,NN,O
",",",",O
Jack,NNP,PERSON
",",",",O
and,CC,O
I,PRP,O
learn,VBD,O
to,TO,O
love,VB,O
you,PRP,O
",",",",O
I,PRP,O
fear,VBD,O
to,TO,O
tell,VB,O
you,PRP,O
about,IN,O
my,PRP$,O
child,NN,O
.,.,O
God,NNP,O
forgive,VB,O
I,PRP,O
",",",",O
I,PRP,O
fear,VBD,O
that,IN,O
I,PRP,O
should,MD,O
lose,VB,O
you,PRP,O
",",",",O
and,CC,O
I,PRP,O
have,VBD,O
not,RB,O
the,DT,O
courage,NN,O
to,TO,O
tell,VB,O
you,PRP,O
.,.,O
I,PRP,O
have,VBD,O
to,TO,O
choose,VB,O
between,IN,O
you,PRP,O
",",",",O
and,CC,O
in,IN,O
my,PRP$,O
weakness,NN,O
I,PRP,O
turn,VBD,O
away,RB,O
from,IN,O
my,PRP$,O
own,JJ,O
little,JJ,O
girl,NN,O
.,.,O
for,IN,O
three,CD,O
year,NNS,O
I,PRP,O
have,VBP,O
keep,VBN,O
she,PRP$,O
existence,NN,O
a,DT,O
secret,NN,O
from,IN,O
you,PRP,O
",",",",O
but,CC,O
I,PRP,O
hear,VBD,O
from,IN,O
the,DT,O
nurse,NN,O
",",",",O
and,CC,O
I,PRP,O
know,VBD,O
that,IN,O
all,DT,O
be,VBD,O
well,RB,O
with,IN,O
she,PRP,O
.,.,O
at,IN,O
last,JJ,O
",",",",O
however,RB,O
",",",",O
there,EX,O
come,VBD,O
a,DT,O
overwhelming,JJ,O
desire,NN,O
to,TO,O
see,VB,O
the,DT,O
child,NN,O
once,RB,O
more,RBR,O
.,.,O
I,PRP,O
struggle,VBD,O
against,IN,O
it,PRP,O
",",",",O
but,CC,O
in,IN,O
vain,JJ,O
.,.,O
though,IN,O
I,PRP,O
know,VBD,O
the,DT,O
danger,NN,O
",",",",O
I,PRP,O
determine,VBD,O
to,TO,O
have,VB,O
the,DT,O
child,NN,O
over,IN,O
",",",",O
if,IN,O
it,PRP,O
be,VBD,O
but,CC,O
for,IN,O
a,DT,O
few,JJ,O
week,NNS,O
.,.,O
I,PRP,O
send,VBD,O
a,DT,O
hundred,CD,O
pound,NNS,O
to,IN,O
the,DT,O
nurse,NN,O
",",",",O
and,CC,O
I,PRP,O
give,VBD,O
she,PRP,O
instruction,NNS,O
about,IN,O
this,DT,O
cottage,NN,O
",",",",O
so,IN,O
that,IN,O
she,PRP,O
might,MD,O
come,VB,O
as,IN,O
a,DT,O
neighbor,NN,O
",",",",O
without,IN,O
my,PRP$,O
appear,VBG,O
to,TO,O
be,VB,O
in,IN,O
any,DT,O
way,NN,O
connect,VBN,O
with,IN,O
she,PRP,O
.,.,O
I,PRP,O
push,VBD,O
my,PRP$,O
precaution,NNS,O
so,RB,O
far,RB,O
as,IN,O
to,TO,O
order,VB,O
she,PRP,O
to,TO,O
keep,VB,O
the,DT,O
child,NN,O
in,IN,O
the,DT,O
house,NN,O
during,IN,O
the,DT,O
daytime,NN,O
",",",",O
and,CC,O
to,TO,O
cover,VB,O
up,RP,O
she,PRP$,O
little,JJ,O
face,NN,O
and,CC,O
hand,NNS,O
so,IN,O
that,IN,O
even,RB,O
those,DT,O
who,WP,O
might,MD,O
see,VB,O
she,PRP$,O
at,IN,O
the,DT,O
window,NN,O
should,MD,O
not,RB,O
gossip,VB,O
about,RB,O
there,RB,O
be,VBG,O
a,DT,O
black,JJ,O
child,NN,O
in,IN,O
the,DT,O
neighborhood,NN,O
.,.,O
if,IN,O
I,PRP,O
have,VBD,O
be,VBN,O
less,RBR,O
cautious,JJ,O
I,PRP,O
might,MD,O
have,VB,O
be,VBN,O
more,RBR,O
wise,JJ,O
",",",",O
but,CC,O
I,PRP,O
be,VBD,O
half,JJ,O
crazy,JJ,O
with,IN,O
fear,NN,O
that,IN,O
you,PRP,O
should,MD,O
learn,VB,O
the,DT,O
truth,NN,O
.,.,O
"""",``,O
it,PRP,O
be,VBD,O
you,PRP,O
who,WP,O
tell,VBD,O
I,PRP,O
first,JJ,O
that,IN,O
the,DT,O
cottage,NN,O
be,VBD,O
occupy,VBN,O
.,.,O
I,PRP,O
should,MD,O
have,VB,O
wait,VBN,O
for,IN,O
the,DT,O
morning,NN,O
",",",",O
but,CC,O
I,PRP,O
could,MD,O
not,RB,O
sleep,VB,O
for,IN,O
excitement,NN,O
",",",",O
and,CC,O
so,RB,O
at,IN,O
last,JJ,O
I,PRP,O
slip,VBD,O
out,RP,O
",",",",O
know,VBG,O
how,WRB,O
difficult,JJ,O
it,PRP,O
be,VBZ,O
to,IN,O
awake,JJ,O
you,PRP,O
.,.,O
but,CC,O
you,PRP,O
see,VBD,O
I,PRP,O
go,VB,O
",",",",O
and,CC,O
that,DT,O
be,VBD,O
the,DT,O
beginning,NN,O
of,IN,O
my,PRP$,O
trouble,NNS,O
.,.,O
next,JJ,O
day,NN,O
you,PRP,O
have,VBD,O
my,PRP$,O
secret,NN,O
at,IN,O
you,PRP$,O
mercy,NN,O
",",",",O
but,CC,O
you,PRP,O
nobly,RB,O
refrain,VBD,O
from,IN,O
pursue,VBG,O
you,PRP$,O
advantage,NN,O
.,.,O
three,CD,O
day,NNS,O
later,RB,O
",",",",O
however,RB,O
",",",",O
the,DT,O
nurse,NN,O
and,CC,O
child,NN,O
only,RB,O
just,RB,O
escape,VBD,O
from,IN,O
the,DT,O
back,JJ,O
door,NN,O
as,IN,O
you,PRP,O
rush,VBD,O
in,RB,O
at,IN,O
the,DT,O
front,JJ,O
one,NN,O
.,.,O
and,CC,O
now,RB,O
to,IN,O
-,HYPH,O
night,NN,O
you,PRP,O
at,IN,O
last,JJ,O
know,NN,O
all,DT,O
",",",",O
and,CC,O
I,PRP,O
ask,VBP,O
you,PRP,O
what,WP,O
be,VBZ,O
to,TO,O
become,VB,O
of,IN,O
we,PRP,O
",",",",O
my,PRP$,O
child,NN,O
and,CC,O
I,PRP,O
?,.,O
"""",``,O
she,PRP,O
clasped,JJ,O
she,PRP$,O
hand,NNS,O
and,CC,O
wait,VBD,O
for,IN,O
a,DT,O
answer,NN,O
.,.,O
it,PRP,O
be,VBD,O
a,DT,O
long,JJ,O
ten,CD,O
minute,NNS,O
before,IN,O
Grant,NNP,PERSON
Munro,NNP,PERSON
break,VBD,O
the,DT,O
silence,NN,O
",",",",O
and,CC,O
when,WRB,O
he,PRP$,O
answer,NN,O
come,VBD,O
it,PRP,O
be,VBD,O
one,CD,O
of,IN,O
which,WDT,O
I,PRP,O
love,VBP,O
to,TO,O
think,VB,O
.,.,O
he,PRP,O
lift,VBD,O
the,DT,O
little,JJ,O
child,NN,O
",",",",O
kiss,VBD,O
she,PRP,O
",",",",O
and,CC,O
then,RB,O
",",",",O
still,RB,O
carry,VBG,O
she,PRP,O
",",",",O
he,PRP,O
hold,VBD,O
he,PRP$,O
other,JJ,O
hand,NN,O
out,RP,O
to,IN,O
he,PRP$,O
wife,NN,O
and,CC,O
turn,VBD,O
towards,IN,O
the,DT,O
door,NN,O
.,.,O
"""",``,O
we,PRP,O
can,MD,O
talk,VB,O
it,PRP,O
over,RP,O
more,RBR,O
comfortably,RB,O
at,IN,O
home,NN,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
"""",``,O
I,PRP,O
be,VBP,O
not,RB,O
a,DT,O
very,RB,O
good,JJ,O
man,NN,O
",",",",O
Effie,NNP,PERSON
",",",",O
but,CC,O
I,PRP,O
think,VBP,O
that,IN,O
I,PRP,O
be,VBP,O
a,DT,O
better,JJR,O
one,CD,O
than,IN,O
you,PRP,O
have,VBP,O
give,VBN,O
I,PRP,O
credit,NN,O
for,IN,O
be,VBG,O
.,.,O
"""",'',O
Holmes,NNP,PERSON
and,CC,O
I,PRP,O
follow,VBD,O
they,PRP,O
down,IN,O
the,DT,O
lane,NN,O
",",",",O
and,CC,O
my,PRP$,O
friend,NN,O
pluck,VBN,O
at,IN,O
my,PRP$,O
sleeve,NN,O
as,IN,O
we,PRP,O
come,VBD,O
out,RP,O
.,.,O
"""",``,O
I,PRP,O
think,VBP,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
",",",",O
"""",'',O
that,IN,O
we,PRP,O
shall,MD,O
be,VB,O
of,IN,O
more,JJR,O
use,NN,O
in,IN,O
London,NNP,LOCATION
than,IN,O
in,IN,O
Norbury,NNP,PERSON
.,.,O
"""",'',O
not,RB,O
another,DT,O
word,NN,O
do,VBD,O
he,PRP,O
say,VB,O
of,IN,O
the,DT,O
case,NN,O
until,IN,O
late,JJ,TIME
that,DT,TIME
night,NN,TIME
",",",",O
when,WRB,O
he,PRP,O
be,VBD,O
turn,VBG,O
away,RB,O
",",",",O
with,IN,O
he,PRP$,O
lighted,JJ,O
candle,NN,O
",",",",O
for,IN,O
he,PRP$,O
bedroom,NN,O
.,.,O
"""",``,O
Watson,NNP,PERSON
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
",",",",O
"""",'',O
if,IN,O
it,PRP,O
should,MD,O
ever,RB,O
strike,VB,O
you,PRP,O
that,IN,O
I,PRP,O
be,VBP,O
get,VBG,O
a,DT,O
little,JJ,O
over-confident,JJ,O
in,IN,O
my,PRP$,O
power,NNS,O
",",",",O
or,CC,O
give,VBG,O
less,JJR,O
pain,NNS,O
to,IN,O
a,DT,O
case,NN,O
than,IN,O
it,PRP,O
deserve,VBZ,O
",",",",O
kindly,RB,O
whisper,NN,O
','',O
Norbury,NNP,PERSON
','',O
in,IN,O
my,PRP$,O
ear,NN,O
",",",",O
and,CC,O
I,PRP,O
shall,MD,O
be,VB,O
infinitely,RB,O
oblige,VBN,O
to,IN,O
you,PRP,O
.,.,O
"""",'',O
